BNK_ID,BNK_BHM_DC_CDE,BNK_BHM_DC_NME,BNK_BHM_TLK_CDE,BNK_BHM_TLK_NME,BNK_NME_EN,BNK_BRNCH_CDE,BNK_BRNCH_NME,BNK_IFSC_CDE,BNK_VIFSC_CDE
771,20,BANGALORE URBAN,2,bangalore-South,ICICI Bank Ltd.,771,Kumbalagodu,ICIC0002637,ICIC0002637000
772,20,BANGALORE URBAN,3,Anekal,IDBI BANK,772,Anekal,IBKL0001875,IBKL0001875000
773,20,BANGALORE URBAN,1,BANGALORE-NORTH,IDBI BANK,773,BANGALORE  YELAHANKA,IBKL0000694,IBKL0000694000
774,20,BANGALORE URBAN,3,Anekal,IDBI BANK,774,BANGALORE BANNERGHATTA,IBKL0000435,IBKL0000435000
775,20,BANGALORE URBAN,3,Anekal,IDBI BANK,775,BANGALORE SARJAPURA,IBKL0000692,IBKL0000692000
776,20,BANGALORE URBAN,1,BANGALORE-NORTH,INDIAN BANK,776,ARMB BANGALORE,IDIB000A190,IDIB000A190000
777,20,BANGALORE URBAN,2,bangalore-South,Indian Overseas Bank,777,Basavanagudi,IOBA0001897,IOBA0001897000
778,20,BANGALORE URBAN,1,BANGALORE-NORTH,Indian Overseas Bank,778,Chikkabidarakallu,IOBA0002310,IOBA0002310000
779,20,BANGALORE URBAN,2,bangalore-South,Indian Overseas Bank,779,J.P.Nagar,IOBA0001302,IOBA0001302000
780,20,BANGALORE URBAN,3,Anekal,Indian Overseas Bank,780,Jigani,IOBA0002306,IOBA0002306000
781,20,BANGALORE URBAN,1,BANGALORE-NORTH,Indian Overseas Bank,781,Specialized ARM Branch  Bangalore,IOBA0002666,IOBA0002666000
800,20,BANGALORE URBAN,2,bangalore-South,KARUR VYSYA BANK,800,BANGALORE  ISRO LAYOUT,KVBL0001313,KVBL0001313000
801,20,BANGALORE URBAN,3,Anekal,KAVERI GRAMEENA BANK,801,ANEKAL,SBIN0RRCKGB,SBIN0RRCKGB019
802,20,BANGALORE URBAN,2,bangalore-South,KAVERI GRAMEENA BANK,802,BANSHANKARI,SBIN0RRCKGB,SBIN0RRCKGB020
803,20,BANGALORE URBAN,4,Bangalore-East,KAVERI GRAMEENA BANK,803,BELLANDUR,SBIN0RRCKGB,SBIN0RRCKGB021
804,20,BANGALORE URBAN,3,Anekal,KAVERI GRAMEENA BANK,804,BILLAPURA GATE,SBIN0RRCKGB,SBIN0RRCKGB022
805,20,BANGALORE URBAN,1,BANGALORE-NORTH,KAVERI GRAMEENA BANK,805,CHIKKAJALA,SBIN0RRCKGB,SBIN0RRCKGB023
806,20,BANGALORE URBAN,1,BANGALORE-NORTH,KAVERI GRAMEENA BANK,806,DASANPURA,SBIN0RRCKGB,SBIN0RRCKGB024
807,20,BANGALORE URBAN,1,BANGALORE-NORTH,KAVERI GRAMEENA BANK,807,HAVANOOR,SBIN0RRCKGB,SBIN0RRCKGB025
808,20,BANGALORE URBAN,3,Anekal,KAVERI GRAMEENA BANK,808,HENNAGARA,SBIN0RRCKGB,SBIN0RRCKGB026
809,20,BANGALORE URBAN,1,BANGALORE-NORTH,KAVERI GRAMEENA BANK,809,HESARAGHATTA,SBIN0RRCKGB,SBIN0RRCKGB027
810,20,BANGALORE URBAN,3,Anekal,KAVERI GRAMEENA BANK,810,HUSKUR,SBIN0RRCKGB,SBIN0RRCKGB028
811,20,BANGALORE URBAN,4,Bangalore-East,KAVERI GRAMEENA BANK,811,IMMADIHALLY,SBIN0RRCKGB,SBIN0RRCKGB029
812,20,BANGALORE URBAN,1,BANGALORE-NORTH,KAVERI GRAMEENA BANK,812,KODIGEHALLI,SBIN0RRCKGB,SBIN0RRCKGB030
813,20,BANGALORE URBAN,4,Bangalore-East,KAVERI GRAMEENA BANK,813,KOTHANUR,SBIN0RRCKGB,SBIN0RRCKGB031
814,20,BANGALORE URBAN,2,bangalore-South,KAVERI GRAMEENA BANK,814,KUMBALAGODU,SBIN0RRCKGB,SBIN0RRCKGB032
815,20,BANGALORE URBAN,2,bangalore-South,KAVERI GRAMEENA BANK,815,MALATHAHALLY,SBIN0RRCKGB,SBIN0RRCKGB033
816,20,BANGALORE URBAN,4,Bangalore-East,KAVERI GRAMEENA BANK,816,MANDUR,SBIN0RRCKGB,SBIN0RRCKGB034
817,20,BANGALORE URBAN,3,Anekal,KAVERI GRAMEENA BANK,817,MUGALOOR,SBIN0RRCKGB,SBIN0RRCKGB035
818,20,BANGALORE URBAN,5,Bangalore North(Additional),KAVERI GRAMEENA BANK,818,MYLANAHALLY,SBIN0RRCKGB,SBIN0RRCKGB036
819,20,BANGALORE URBAN,5,Bangalore North(Additional),KAVERI GRAMEENA BANK,819,RAJANKUNTE,SBIN0RRCKGB,SBIN0RRCKGB037
820,20,BANGALORE URBAN,2,bangalore-South,Kotak Mahindra Bank,820,K R Road J.S.S.Composite Pre University College Bangalore,KKBK0008074,KKBK0008074000
821,20,Bangalore Urban,1,BANGALORE-NORTH,Kotak Mahindra Bank,821,Sondekoppa,KKBK0008297,KKBK0008297000
822,20,BANGALORE URBAN,2,bangalore-South,Oriental Bank of Commerce,822,BANGALORE JAYA NAGAR,ORBC0100990,ORBC0100990000
823,20,BANGALORE URBAN,2,bangalore-South,Oriental Bank of Commerce,823,BANGALORE M.G.ROAD BANGALRE,ORBC0101046,ORBC0101046000
824,20,BANGALORE URBAN,3,Anekal,Oriental Bank of Commerce,824,BANNERGHATTA BANGALORE,ORBC0101448,ORBC0101448000
825,20,BANGALORE URBAN,1,BANGALORE-NORTH,PUNJAB NATIONAL BANK,825,BANGALORE ANAND NAGAR,punb0156700,punb0156700000
826,20,BANGALORE URBAN,1,BANGALORE-NORTH,PUNJAB NATIONAL BANK,826,BANGALOREHAL VIMANAPURA,punb0473000,punb0473000000
827,20,BANGALORE URBAN,1,BANGALORE-NORTH,PUNJAB NATIONAL BANK,827,BANGALORERMV EXTENTION,punb0362500,punb0362500000
828,20,BANGALORE URBAN,1,BANGALORE-NORTH,PUNJAB NATIONAL BANK,828,BANGALORESADASHIV NAGAR,punb0106200,punb0106200000
829,20,BANGALORE URBAN,3,Anekal,SOUTH INDIAN BANK,829,ANEKAL,SIBL0000664,SIBL0000664000
830,20,BANGALORE URBAN,3,Anekal,SOUTH INDIAN BANK,830,BANGALORE SARJAPUR ROAD,SIBL0000518,SIBL0000518000
831,20,BANGALORE URBAN,1,BANGALORE-NORTH,SOUTH INDIAN BANK,831,BANGALORE BRIGADE ROAD,SIBL0000108,SIBL0000108000
832,20,BANGALORE URBAN,1,BANGALORE-NORTH,SOUTH INDIAN BANK,832,BANGALORE CANTONMENT,SIBL0000009,SIBL0000009000
833,20,BANGALORE URBAN,2,bangalore-South,SOUTH INDIAN BANK,833,BANGALORE JAYANAGAR,SIBL0000151,SIBL0000151000
834,20,BANGALORE URBAN,4,Bangalore-East,SOUTH INDIAN BANK,834,BANGALORE KOTHANUR,SIBL0000486,SIBL0000486000
835,20,BANGALORE URBAN,1,BANGALORE-NORTH,STATE BANK OF INDIA,835,BAGALUR MAIN ROAD SATHANUR,SBIN0040920,SBIN0040920000
836,20,BANGALORE URBAN,1,BANGALORE-NORTH,STATE BANK OF INDIA,836,BAGALUR MAIN ROAD YELAHANKA,SBIN0021733,SBIN0021733000
837,20,BANGALORE URBAN,2,bangalore-South,STATE BANK OF INDIA,837,BANAGIRI NAGAR BANGALORE,SBIN0018230,SBIN0018230000
838,20,BANGALORE URBAN,1,BANGALORE-NORTH,STATE BANK OF INDIA,838,BANGALORE CITY,SBIN0000814,SBIN0000814000
839,20,BANGALORE URBAN,1,BANGALORE-NORTH,STATE BANK OF INDIA,839,BANGALORE MAIN BRANCH,SBIN0000813,SBIN0000813000
840,20,BANGALORE URBAN,1,BANGALORE-NORTH,STATE BANK OF INDIA,840,BIAR SETTIGERE,SBIN0040734,SBIN0040734000
841,20,BANGALORE URBAN,2,bangalore-South,STATE BANK OF INDIA,841,BTM 4TH STAGE BANGALORE,SBIN0014512,SBIN0014512000
842,20,BANGALORE URBAN,2,bangalore-South,STATE BANK OF INDIA,842,CAUVERY BHAVAN BANGALORE,SBIN0003182,SBIN0003182000
843,20,BANGALORE URBAN,1,BANGALORE-NORTH,STATE BANK OF INDIA,843,DASANAPURA,SBIN0040978,SBIN0040978000
844,20,BANGALORE URBAN,4,Bangalore-East,STATE BANK OF INDIA,844,DOMMASANDRA,SBIN0040351,SBIN0040351000
845,20,BANGALORE URBAN,1,BANGALORE-NORTH,STATE BANK OF INDIA,845,GAYATHRINAGAR,SBIN0040367,SBIN0040367000
846,20,BANGALORE URBAN,5,Bangalore North(Additional),STATE BANK OF INDIA,846,HOSPITAL ROAD YELAHANKA,SBIN0040219,SBIN0040219000
847,20,BANGALORE URBAN,2,bangalore-South,STATE BANK OF INDIA,847,HULIMAVU BANGALORE,SBIN0014951,SBIN0014951000
848,20,BANGALORE URBAN,2,bangalore-South,STATE BANK OF INDIA,848,J.P.NAGAR BANGALORE,SBIN0007117,SBIN0007117000
849,20,BANGALORE URBAN,1,BANGALORE-NORTH,STATE BANK OF INDIA,849,JALAHALLI,SBIN0000963,SBIN0000963000
850,20,BANGALORE URBAN,2,bangalore-South,STATE BANK OF INDIA,850,JIGANI,SBIN0011355,SBIN0011355000
851,20,BANGALORE URBAN,3,Anekal,STATE BANK OF INDIA,851,KEB KAGGALIPURA,SBIN0021734,SBIN0021734000
852,20,BANGALORE URBAN,4,Bangalore-East,STATE BANK OF INDIA,852,KUMARA PARK BANGALORE,SBIN0001626,SBIN0001626000
853,20,BANGALORE URBAN,4,Bangalore-East,STATE BANK OF INDIA,853,M E G & CENTRE BANGALORE,SBIN0005931,SBIN0005931000
854,20,BANGALORE URBAN,5,Bangalore North(Additional),STATE BANK OF INDIA,854,MAGADI MAIN ROAD TAVAREKERE,SBIN0040781,SBIN0040781000
855,20,BANGALORE URBAN,4,Bangalore-East,STATE BANK OF INDIA,855,MANDUR,SBIN0040919,SBIN0040919000
856,20,BANGALORE URBAN,1,BANGALORE-NORTH,STATE BANK OF INDIA,856,MANYATA EMBASSY BUSINESS PARK BANGALORE,SBIN0013175,SBIN0013175000
857,20,BANGALORE URBAN,4,Bangalore-East,STATE BANK OF INDIA,857,MARATHAHALLI,SBIN0010366,SBIN0010366000
858,20,BANGALORE URBAN,3,Anekal,STATE BANK OF INDIA,858,N.R.ROAD ANEKAL,SBIN0040027,SBIN0040027000
859,20,BANGALORE URBAN,4,Bangalore-East,STATE BANK OF INDIA,859,N.A.L.BANGALORE,SBIN0004815,SBIN0004815000
860,20,BANGALORE URBAN,2,bangalore-South,STATE BANK OF INDIA,860,NAGARABHAVI,SBIN0040211,SBIN0040211000
861,20,BANGALORE URBAN,2,bangalore-South,STATE BANK OF INDIA,861,NCC BASAVANGUDI,SBIN0040014,SBIN0040014000
862,20,BANGALORE URBAN,2,bangalore-South,STATE BANK OF INDIA,862,PAPAREDDY PALYA NAGARBHAVI II STG,SBIN0040655,SBIN0040655000
863,20,BANGALORE URBAN,4,Bangalore-East,STATE BANK OF INDIA,863,PBB INDIRANAGAR I STAGE,SBIN0040619,SBIN0040619000
864,20,BANGALORE URBAN,4,Bangalore-East,STATE BANK OF INDIA,864,PBB KORAMANGALA,SBIN0004163,SBIN0004163000
865,20,BANGALORE URBAN,4,Bangalore-East,STATE BANK OF INDIA,865,PBB MALLESWARAM,SBIN0004337,SBIN0004337000
866,20,BANGALORE URBAN,1,BANGALORE-NORTH,STATE BANK OF INDIA,866,RAJAJINAGAR I BLOCK,SBIN0040197,SBIN0040197000
867,20,BANGALORE URBAN,1,BANGALORE-NORTH,STATE BANK OF INDIA,867,RAJAJINAGAR INDUSTRIAL ESTATE BANGALORE,SBIN0000762,SBIN0000762000
868,20,BANGALORE URBAN,1,BANGALORE-NORTH,STATE BANK OF INDIA,868,RAJAJINAGAR V BLOCK BANGALORE,SBIN0003023,SBIN0003023000
869,20,BANGALORE URBAN,1,BANGALORE-NORTH,STATE BANK OF INDIA,869,RAJANUKUNTE,SBIN0040849,SBIN0040849000
870,20,BANGALORE URBAN,2,bangalore-South,STATE BANK OF INDIA,870,RAJARAJESHWARINAGAR BANGALORE,SBIN0003966,SBIN0003966000
871,20,BANGALORE URBAN,5,Bangalore North(Additional),STATE BANK OF INDIA,871,RAMAGONDAHALLI,SBIN0012663,SBIN0012663000
872,20,BANGALORE URBAN,4,Bangalore-East,STATE BANK OF INDIA,872,SANJAY NAGAR,SBIN0010500,SBIN0010500000
873,20,BANGALORE URBAN,3,Anekal,STATE BANK OF INDIA,873,SARJAPURA,SBIN0040877,SBIN0040877000
874,20,BANGALORE URBAN,4,Bangalore-East,STATE BANK OF INDIA,874,SPL AGRI COMM BR BANGALORE,SBIN0014431,SBIN0014431000
875,20,BANGALORE URBAN,1,BANGALORE-NORTH,STATE BANK OF INDIA,875,SULTANPALYA BANGALORE,SBIN0003982,SBIN0003982000
876,20,BANGALORE URBAN,2,bangalore-South,STATE BANK OF INDIA,876,SURYA NAGAR,SBIN0017606,SBIN0017606000
877,20,BANGALORE URBAN,1,BANGALORE-NORTH,STATE BANK OF INDIA,877,VIDYARANYAPURA BANGALORE,SBIN0009045,SBIN0009045000
878,20,BANGALORE URBAN,1,BANGALORE-NORTH,STATE BANK OF INDIA,878,VIJAYNAGAR II STG BANGALORE,SBIN0040231,SBIN0040231000
879,20,BANGALORE URBAN,1,BANGALORE-NORTH,STATE BANK OF INDIA,879,VISHWESHRAIAH LAYOUT,SBIN0016225,SBIN0016225000
880,20,BANGALORE URBAN,1,BANGALORE-NORTH,STATE BANK OF INDIA,880,YESHWANTHPUR BANGALORE,SBIN0003297,SBIN0003297000
881,20,BANGALORE URBAN,3,Anekal,SYNDICATE BANK,881,ANEKAL,SYNB0000437,SYNB0000437000
882,20,BANGALORE URBAN,3,Anekal,SYNDICATE BANK,882,ATTIBELE,SYNB0000429,SYNB0000429000
883,20,BANGALORE URBAN,1,BANGALORE-NORTH,SYNDICATE BANK,883,BASAVESHWARA ROAD BANGALORE,SYNB0000448,SYNB0000448000
884,20,BANGALORE URBAN,3,Anekal,SYNDICATE BANK,884,BIDARAGUPPE,SYNB0000672,SYNB0000672000
885,20,BANGALORE URBAN,1,BANGALORE-NORTH,SYNDICATE BANK,885,GANGANAGAR BANGALORE,SYNB0000458,SYNB0000458000
886,20,BANGALORE URBAN,1,BANGALORE-NORTH,SYNDICATE BANK,886,GARDEN CITY COLLEGE  BANGALORE,SYNB0000498,SYNB0000498000
887,20,BANGALORE URBAN,1,BANGALORE-NORTH,SYNDICATE BANK,887,KALYAN NAGAR BANGALORE,SYNB0000667,SYNB0000667000
888,20,BANGALORE URBAN,2,bangalore-South,SYNDICATE BANK,888,KENGERI SATELLITE TOWN  BANGALORE,SYNB0000462,SYNB0000462000
889,20,BANGALORE URBAN,3,Anekal,SYNDICATE BANK,889,MARSUR,SYNB0000460,SYNB0000460000
890,20,BANGALORE URBAN,1,BANGALORE-NORTH,SYNDICATE BANK,890,RAJAJINAGAR 2 STAGE  BANGALORE,SYNB0000436,SYNB0000436000
891,20,BANGALORE URBAN,1,BANGALORE-NORTH,SYNDICATE BANK,891,RAJAJINAGAR  BANGALORE,SYNB0000408,SYNB0000408000
892,20,BANGALORE URBAN,3,Anekal,SYNDICATE BANK,892,SAMANDUR,SYNB0000675,SYNB0000675000
893,20,BANGALORE URBAN,3,Anekal,SYNDICATE BANK,893,SARJAPUR BANGALORE,SYNB0000657,SYNB0000657000
894,20,BANGALORE URBAN,1,BANGALORE-NORTH,SYNDICATE BANK,894,SHAHAKAR NAGAR BANGALORE,SYNB0000690,SYNB0000690000
895,20,BANGALORE URBAN,1,BANGALORE-NORTH,SYNDICATE BANK,895,YELAHANKA,SYNB0000491,SYNB0000491000
896,20,BANGALORE URBAN,1,BANGALORE-NORTH,SYNDICATE BANK,896,YESHWANTHPUR BANGALORE,SYNB0000428,SYNB0000428000
897,20,BANGALORE URBAN,2,bangalore-South,UCO BANK,897,BANGALORE KENGERI,UCBA0000297,UCBA0000297000
898,20,BANGALORE URBAN,5,Bangalore North(Additional),UCO BANK,898,BANGALORE PEENYA IND ESTATE,UCBA0001136,UCBA0001136000
899,20,BANGALORE URBAN,4,Bangalore-East,UCO BANK,899,BIDARAHALLI,UCBA0002539,UCBA0002539000
900,3,BIJAPUR,1,Bijapur,UCO BANK,900,BIJAPUR,UCBA0002917,UCBA0002917000
901,20,BANGALORE URBAN,1,BANGALORE-NORTH,UNION BANK OF INDIA,901,BANGALORE CANTONMENT,UBIN0533114,UBIN0533114000
902,20,BANGALORE URBAN,2,bangalore-South,UNION BANK OF INDIA,902,BHUVANESHWARINAGAR,UBIN0556491,UBIN0556491000
903,20,BANGALORE URBAN,5,Bangalore North(Additional),UNION BANK OF INDIA,903,HINDUPUR,UBIN0576841,UBIN0576841000
904,20,BANGALORE URBAN,3,Anekal,UNION BANK OF INDIA,904,KALKERE  BANGALORE,UBIN0543535,UBIN0543535000
905,20,BANGALORE URBAN,1,BANGALORE-NORTH,VIJAYA BANK,905,ARMB  BANGALORE,VIJB0001387,VIJB0001387000
906,20,BANGALORE URBAN,3,Anekal,VIJAYA BANK,906,BANNERGHATTA  BANGALORE,VIJB0001245,VIJB0001245000
907,20,BANGALORE URBAN,3,Anekal,VIJAYA BANK,907,CHANDAPURA  BANGALORE,VIJB0001446,VIJB0001446000
908,20,BANGALORE URBAN,1,BANGALORE-NORTH,VIJAYA BANK,908,CHANDRA LAYOUT BRANCH,VIJB0001576,VIJB0001576000
909,20,BANGALORE URBAN,1,BANGALORE-NORTH,VIJAYA BANK,909,DASANPURA  BANGALORE,VIJB0001452,VIJB0001452000
910,20,BANGALORE URBAN,4,Bangalore-East,VIJAYA BANK,910,GUNJUR  BANGALORE,VIJB0001305,VIJB0001305000
911,20,BANGALORE URBAN,2,bangalore-South,VIJAYA BANK,911,KORAMANGALA  BANGALORE,VIJB0001394,VIJB0001394000
912,20,BANGALORE URBAN,4,Bangalore-East,VIJAYA BANK,912,KOTHANUR  BANGALORE,VIJB0001389,VIJB0001389000
913,20,BANGALORE URBAN,1,BANGALORE-NORTH,VIJAYA BANK,913,MAYO HALL  BANGALORE,VIJB0001146,VIJB0001146000
914,20,BANGALORE URBAN,1,BANGALORE-NORTH,VIJAYA BANK,914,MYLANAHALLI KARNATAKA,VIJB0001463,VIJB0001463000
915,20,BANGALORE URBAN,1,BANGALORE-NORTH,VIJAYA BANK,915,NAGARBHAVI BRANCH,VIJB0001588,VIJB0001588000
916,20,BANGALORE URBAN,2,bangalore-South,VIJAYA BANK,916,SUNKADAKATTE  BANGALORE,VIJB0001441,VIJB0001441000
917,20,BANGALORE URBAN,4,Bangalore-East,VIJAYA BANK,917,VARTHUR  BANGALORE,VIJB0001431,VIJB0001431000
918,20,BANGALORE URBAN,5,Bangalore North(Additional),VIJAYA BANK,918,VIDYANAGAR  BANGALORE,VIJB0001218,VIJB0001218000
919,20,BANGALORE URBAN,1,BANGALORE-NORTH,VIJAYA BANK,919,YELAHANKA  BANGALORE,VIJB0001380,VIJB0001380000
920,1,BELAGAVI,2,Athani,AXIS BANK LTD,920,Athni,UTIB000052,UTIB000052001
921,1,BELAGAVI,2,Athani,AXIS BANK LTD,921,Athni,UTIB0000526,UTIB0000526000
922,1,BELAGAVI,9,Bailhongal,AXIS BANK LTD,922,Bailhongal,UTIB000200,UTIB000200000
923,1,BELAGAVI,9,Bailhongal,AXIS BANK LTD,923,Bailhongal,UTIB0002009,UTIB0002009000
924,1,BELAGAVI,6,Belgaum,AXIS BANK LTD,924,Belgaum,UTIB000013,UTIB000013000
925,1,BELAGAVI,6,Belgaum,AXIS BANK LTD,925,Belgaum,UTIB0000138,UTIB0000138000
926,1,BELAGAVI,1,Chikkodi,AXIS BANK LTD,926,Chikodi,UTIB000084,UTIB000084000
927,1,BELAGAVI,1,Chikkodi,AXIS BANK LTD,927,Chikodi,UTIB0000847,UTIB0000847000
928,1,BELAGAVI,4,Gokak,AXIS BANK LTD,928,Gokak,UTIB000048,UTIB000048000
929,1,BELAGAVI,4,Gokak,AXIS BANK LTD,929,Gokak,UTIB0000482,UTIB0000482000
930,1,BELAGAVI,12,NIPPANI,AXIS BANK LTD,930,Nipani,UTIB000197,UTIB000197000
931,1,BELAGAVI,12,NIPPANI,AXIS BANK LTD,931,Nipani,UTIB0001976,UTIB0001976000
932,1,BELAGAVI,2,Athani,BANK OF BARODA,932,BEDKIHAL KARNATAKA,BARB0BEDKIH,BARB0BEDKIH000
933,1,BELAGAVI,6,Belgaum,BANK OF BARODA,933,BELGAUM KARNATAKA,BARB0BELGAU,BARB0BELGAU000
934,1,BELAGAVI,4,Gokak,BANK OF BARODA,934,GOKAK  KA,BARB0GOKAKX,BARB0GOKAKX000
935,1,BELAGAVI,6,Belgaum,BANK OF BARODA,935,SHAHPUR KARNATAKA,BARB0SHABEL,BARB0SHABEL000
936,1,BELAGAVI,6,Belgaum,BANK OF BARODA,936,UDYAMBAGH KARANATAKA,BARB0UDYAMB,BARB0UDYAMB000
937,1,BELAGAVI,6,Belgaum,BANK OF INDIA,937,ANGOL(BELGAUM),BKID0001112,BKID0001112000
938,1,BELAGAVI,9,Bailhongal,BANK OF INDIA,938,BAILHONGAL,BKID0001114,BKID0001114000
939,1,BELAGAVI,6,Belgaum,BANK OF INDIA,939,BASARIKATTI,BKID0001111,BKID0001111000
940,1,BELAGAVI,13,KAGAVADA,BANK OF INDIA,940,BELGAUM,BKID0001100,BKID0001100000
941,1,BELAGAVI,5,Hukkeri,BANK OF INDIA,941,BUGATE ALUR,BKID0008415,BKID0008415000
942,1,BELAGAVI,6,Belgaum,BANK OF INDIA,942,HALAGA,BKID0001109,BKID0001109000
943,1,BELAGAVI,6,Belgaum,BANK OF INDIA,943,HIRE-BAGEWADI,BKID0001104,BKID0001104000
944,1,BELAGAVI,6,Belgaum,BANK OF INDIA,944,KADOLI(DIST.BELGAUM),BKID0001106,BKID0001106000
945,1,BELAGAVI,10,Ramadurg,BANK OF INDIA,945,KAMAKERI,BKID0008980,BKID0008980000
946,1,BELAGAVI,1,Chikkodi,BANK OF INDIA,946,KOGNOLI,BKID0001108,BKID0001108000
947,1,BELAGAVI,2,Athani,BANK OF INDIA,947,MARKET YARD(BELGAUM),BKID0001110,BKID0001110000
948,1,BELAGAVI,11,KITTURA,BANK OF INDIA,948,MUGUTKHAN HUBLI,BKID0001102,BKID0001102000
949,1,BELAGAVI,12,NIPPANI,BANK OF INDIA,949,NIPANI,BKID0001105,BKID0001105000
950,1,BELAGAVI,5,Hukkeri,BANK OF INDIA,950,PACHHAPUR,BKID0001103,BKID0001103000
951,1,BELAGAVI,7,Khanapur,BANK OF INDIA,951,PARISHWAD,BKID0001107,BKID0001107000
952,1,BELAGAVI,2,Athani,BANK OF INDIA,952,SHAHAPUR(BELGAUM),BKID0001101,BKID0001101000
953,1,BELAGAVI,6,Belgaum,Bank of Maharashtra,953,ANGOL BELGAUM,MAHB0000423,MAHB0000423000
954,1,BELAGAVI,6,Belgaum,Bank of Maharashtra,954,BELGAUM KHASBAG,MAHB0000944,MAHB0000944000
955,1,BELAGAVI,6,Belgaum,Bank of Maharashtra,955,BELGAUM TILAKWADI,MAHB0000159,MAHB0000159000
956,1,BELAGAVI,7,Khanapur,Bank of Maharashtra,956,KAKKERI,MAHB0001051,MAHB0001051000
957,1,BELAGAVI,7,Khanapur,Bank of Maharashtra,957,KHANAPUR BELGAUM,MAHB0000297,MAHB0000297000
958,1,BELAGAVI,12,NIPPANI,Bank of Maharashtra,958,NIPANI,MAHB0000413,MAHB0000413000
959,1,BELAGAVI,2,Athani,CANARABANK,959,AIGALI,CNRB0003864,CNRB0003864000
960,1,BELAGAVI,4,Gokak,CANARABANK,960,ANKALGI,CNRB0000676,CNRB0000676000
961,1,BELAGAVI,1,Chikkodi,CANARABANK,961,ANKALI,CNRB0000541,CNRB0000541000
962,1,BELAGAVI,14,MUDALAGI,CANARABANK,962,ARALIMATTI,CNRB0005335,CNRB0005335000
963,1,BELAGAVI,2,Athani,CANARABANK,963,ATHANI,CNRB0001069,CNRB0001069000
964,1,BELAGAVI,9,Bailhongal,CANARABANK,964,BAILHONGAL,CNRB0004738,CNRB0004738000
965,1,BELAGAVI,4,Gokak,CANARABANK,965,BELGAUM ANJANEYA NAGAR,CNRB0008513,CNRB0008513000
966,1,BELAGAVI,6,Belgaum,CANARABANK,966,BELGAUM CAMP,CNRB0001634,CNRB0001634000
967,1,BELAGAVI,6,Belgaum,CANARABANK,967,BELGAUM HANUMAN NAGAR,CNRB0002912,CNRB0002912000
968,1,BELAGAVI,6,Belgaum,CANARABANK,968,BELGAUM KHADE BAZAAR,CNRB0000505,CNRB0000505000
969,1,BELAGAVI,6,Belgaum,CANARABANK,969,BELGAUM STATION ROAD,CNRB0000596,CNRB0000596000
970,1,BELAGAVI,6,Belgaum,CANARABANK,970,BELGAUM UDAYAMBAGH,CNRB0001829,CNRB0001829000
971,1,BELAGAVI,4,Gokak,CANARABANK,971,BETAGERI,CNRB0001832,CNRB0001832000
972,1,BELAGAVI,1,Chikkodi,CANARABANK,972,CHIKKODI,CNRB0005340,CNRB0005340000
973,1,BELAGAVI,4,Gokak,CANARABANK,973,GOKAK,CNRB0002763,CNRB0002763000
974,1,BELAGAVI,5,Hukkeri,CANARABANK,974,HUKERI,CNRB0005342,CNRB0005342000
975,1,BELAGAVI,13,KAGAVADA,CANARABANK,975,KAGAWAD,CNRB0005848,CNRB0005848000
976,1,BELAGAVI,7,Khanapur,CANARABANK,976,KHANAPUR,CNRB0005752,CNRB0005752000
977,1,BELAGAVI,4,Gokak,CANARABANK,977,KHANAPUR,CNRB0006250,CNRB0006250000
978,1,BELAGAVI,11,KITTURA,CANARABANK,978,KITTUR,CNRB0004243,CNRB0004243000
979,1,BELAGAVI,2,Athani,CANARABANK,979,KOHALLI,CNRB0009144,CNRB0009144000
980,1,BELAGAVI,4,Gokak,CANARABANK,980,KONNUR,CNRB0000446,CNRB0000446000
981,1,BELAGAVI,14,MUDALAGI,CANARABANK,981,KULGOD,CNRB0000677,CNRB0000677000
982,1,BELAGAVI,7,Khanapur,CANARABANK,982,LONDA,CNRB0000535,CNRB0000535000
983,1,BELAGAVI,4,Gokak,CANARABANK,983,MALLAPURA S A,CNRB0005336,CNRB0005336000
984,1,BELAGAVI,8,Savadatti,CANARABANK,984,MANOLLI,CNRB0004639,CNRB0004639000
985,1,BELAGAVI,7,Khanapur,CANARABANK,985,NAGARGALLI,CNRB0001893,CNRB0001893000
986,1,BELAGAVI,12,NIPPANI,CANARABANK,986,NIPPANI,CNRB0001395,CNRB0001395000
987,1,BELAGAVI,3,Raibag,CANARABANK,987,RAIBAG,CNRB0006474,CNRB0006474000
988,1,BELAGAVI,8,Savadatti,CANARABANK,988,SAUNDATTI,CNRB0000691,CNRB0000691000
992,1,BELAGAVI,1,Chikkodi,CORPORATION BANK,992,ADI,CORP0001562,CORP0001562000
993,1,BELAGAVI,3,Raibag,CORPORATION BANK,993,ALAGWADI,CORP0003429,CORP0003429000
994,1,BELAGAVI,2,Athani,CORPORATION BANK,994,ATHANI,CORP0000327,CORP0000327000
995,1,BELAGAVI,4,Gokak,CORPORATION BANK,995,AWARADI,CORP0002907,CORP0002907000
996,1,BELAGAVI,0,Please Wait Loading..,CORPORATION BANK,996,BAILHONGAL,CORP0001305,CORP0001305000
997,1,BELAGAVI,4,Gokak,CORPORATION BANK,997,BEERANGADI,CORP0001592,CORP0001592000
998,1,BELAGAVI,6,Belgaum,CORPORATION BANK,998,BELAGAVI SHAHPUR,CORP0003262,CORP0003262000
999,1,BELAGAVI,6,Belgaum,CORPORATION BANK,999,BELGAUM KADOLKARGALLI,CORP0000059,CORP0000059000
