BNK_ID,BNK_BHM_DC_CDE,BNK_BHM_DC_NME,BNK_BHM_TLK_CDE,BNK_BHM_TLK_NME,BNK_NME_EN,BNK_BRNCH_CDE,Bnk_Brnch_Nme_Eng
2275,10,Uttara Kannada,182,YALLAPUR,North Kanara  DCC Bank Ltd.,2275,NANDANA PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2276,10,Uttara Kannada,182,YALLAPUR,North Kanara  DCC Bank Ltd.,2276,SHREEGRAMADEVI PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2277,10,Uttara Kannada,178,MUNDAGOD,North Kanara  DCC Bank Ltd.,2277,SHREE VEERESHVARA SEVA SAHAKARI BYANKA NI   
2278,10,Uttara Kannada,178,MUNDAGOD,North Kanara  DCC Bank Ltd.,2278,INDHURA VYAVASAYA SEVA SAHAKARI BYANKA NI   
2279,10,Uttara Kannada,178,MUNDAGOD,North Kanara  DCC Bank Ltd.,2279,MUNDAGODA DODDA PRAMANADA PATTINA SAHAKARI BYANKA NI   
2280,10,Uttara Kannada,178,MUNDAGOD,North Kanara  DCC Bank Ltd.,2280,PALA DODDA PRAMANADA PATTINA SAHAKARI BYANKA NI   
2281,10,Uttara Kannada,178,MUNDAGOD,North Kanara  DCC Bank Ltd.,2281,KATURU VYAVASAYA SEVA SAHAKARI BYANKA NI   
2282,10,Uttara Kannada,178,MUNDAGOD,North Kanara  DCC Bank Ltd.,2282,MALAGI VYAVASAYA SEVA SAHAKARI BYANKA NI   
2283,10,Uttara Kannada,178,MUNDAGOD,North Kanara  DCC Bank Ltd.,2283,BEDASAGANVA GRUP GRAMAGALA SEVA SAHAKARI BYANKA NI   
2284,10,Uttara Kannada,178,MUNDAGOD,North Kanara  DCC Bank Ltd.,2284,CHIGALLI SEVA SAHAKARI BYANKA NI   
2285,10,Uttara Kannada,178,MUNDAGOD,North Kanara  DCC Bank Ltd.,2285,CHOWDALLI MALAVALLI SEVA SAHAKARI BYANKA NI   
2286,10,Uttara Kannada,178,MUNDAGOD,North Kanara  DCC Bank Ltd.,2286,KALAKERI ANDALAGI VYAVASAYA SEVA SAHAKARI BYANKA NI   
2287,10,Uttara Kannada,178,MUNDAGOD,North Kanara  DCC Bank Ltd.,2287,NANDIKATTA VYAVASAYA SEVA SAHAKARI BYANKA NI   
2288,10,Uttara Kannada,178,MUNDAGOD,North Kanara  DCC Bank Ltd.,2288,TIBETIN KO AP  BYANK NI   
2289,1,Belgaum,20,BELGAUM,Belgaum DCC Bank Ltd.,2289,HIREBAGEVADI RAITARA SEVA SAHAKARA SANGHA NI  
2290,1,Belgaum,20,BELGAUM,Belgaum DCC Bank Ltd.,2290,KAKATI VYAVASAYA SEVA SAHAKARI SANGHA NI   
2291,1,Belgaum,20,BELGAUM,Belgaum DCC Bank Ltd.,2291,HINDALAGA VYAVASAYA SEVA SAHAKARI SANGHA NI   
2292,1,Belgaum,20,BELGAUM,Belgaum DCC Bank Ltd.,2292,KADOLI VYAVASAYA SEVA SAHAKARI SANGHA NI   
2293,1,Belgaum,20,BELGAUM,Belgaum DCC Bank Ltd.,2293,MUTNALA VYAVASAYA SEVA SAHAKARA SANGHA NI   
2294,1,Belgaum,20,BELGAUM,Belgaum DCC Bank Ltd.,2294,HALAGA FRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2295,1,Belgaum,20,BELGAUM,Belgaum DCC Bank Ltd.,2295,MARIHALA FRATHAMIKA KRUSHI SAHAKARI SANGHA NI   
2296,1,Belgaum,20,BELGAUM,Belgaum DCC Bank Ltd.,2296,SINDOLLI VYAVASAYA SEVA SAHAKARI SANGHA NI   
2297,1,Belgaum,20,BELGAUM,Belgaum DCC Bank Ltd.,2297,TAREEHALA VYAVASAYA SEVA SANGHA NI   
2298,1,Belgaum,20,BELGAUM,Belgaum DCC Bank Ltd.,2298,MUTAGE VYAVASAYA SEVA SAHAKARI SANGHA NI   
2299,1,Belgaum,20,BELGAUM,Belgaum DCC Bank Ltd.,2299,SANTIBASTAVADI VYAVASAYA SEVA SAHAKARI SANGHA NI   
2300,1,Belgaum,20,BELGAUM,Belgaum DCC Bank Ltd.,2300,NANDIHALLI VYAVASAYA SEVA SAHAKARI SANGHA NI   
2301,1,Belgaum,20,BELGAUM,Belgaum DCC Bank Ltd.,2301,MODAGE FRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
2302,1,Belgaum,20,BELGAUM,Belgaum DCC Bank Ltd.,2302,ANKALAGI VYAVASAYA SEVA SAHAKARI SANGHA NI   
2303,1,Belgaum,20,BELGAUM,Belgaum DCC Bank Ltd.,2303,KALAKAMBA FRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2304,1,Belgaum,20,BELGAUM,Belgaum DCC Bank Ltd.,2304,BASSAPURA VYAVASAYA SEVA SAHAKARI SANGHA NI   
2305,1,Belgaum,20,BELGAUM,Belgaum DCC Bank Ltd.,2305,HUDALI PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2306,1,Belgaum,20,BELGAUM,Belgaum DCC Bank Ltd.,2306,KA K  KOPPA VYAVASAYA SEVA SAHAKARI SANGHA NI   
2307,1,Belgaum,20,BELGAUM,Belgaum DCC Bank Ltd.,2307,HANDIGANURA VYAVASAYA SEVA SAHAKARI SANGHA NI   
2308,1,Belgaum,20,BELGAUM,Belgaum DCC Bank Ltd.,2308,MANJAGANVA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
2309,1,Belgaum,20,BELGAUM,Belgaum DCC Bank Ltd.,2309,MANDOLLI VYAVASAYA SEVA SAHAKARI SANGHA NI   
2310,1,Belgaum,20,BELGAUM,Belgaum DCC Bank Ltd.,2310,GAJAPATI VYAVASAYA SEVA SAHAKARI SANGHA NI   
2311,1,Belgaum,20,BELGAUM,Belgaum DCC Bank Ltd.,2311,KUDACHI GRRAMA SEVA SAHAKARI SANGHA NI   
2312,1,Belgaum,20,BELGAUM,Belgaum DCC Bank Ltd.,2312,BELAGAVI SITI MATTU DANDU PRADESHADA VYAVASAYA SEVA SAHAKARA SANGHA  
2313,1,Belgaum,20,BELGAUM,Belgaum DCC Bank Ltd.,2313,AGASAGA VYAVASAYA SEVA SAHAKARI SANGHA NI  
2314,1,Belgaum,20,BELGAUM,Belgaum DCC Bank Ltd.,2314,GOWNDAVADA VYASAYA SEVA SAHAKARI SANGHA NI   
2315,1,Belgaum,20,BELGAUM,Belgaum DCC Bank Ltd.,2315,BENDIGERI VYAVASAYA SEVA SAHAKARI SANGHA NI   
2316,1,Belgaum,20,BELGAUM,Belgaum DCC Bank Ltd.,2316,YALLURA VYAVASAYA SEVA SAHAKARI SANGHA NI   
2317,1,Belgaum,20,BELGAUM,Belgaum DCC Bank Ltd.,2317,SAMBRA VYAVASAYA SEVA SAHAKARI SANGHA NI   
2318,1,Belgaum,20,BELGAUM,Belgaum DCC Bank Ltd.,2318,TUMMARAGUDDI VYAVASAYA SEVA SANGHA NI   
2319,1,Belgaum,20,BELGAUM,Belgaum DCC Bank Ltd.,2319,BASTAVADA VYAVASAYA SEVA SANGHA NI   
2320,1,Belgaum,20,BELGAUM,Belgaum DCC Bank Ltd.,2320,DHAMANI   ESA    VYAVASAYA SEVA SAHAKARA SANGHA NI   
2321,1,Belgaum,20,BELGAUM,Belgaum DCC Bank Ltd.,2321,KUDREMANI VIVIDHA KARYAKARI SEVA SAHAKARA SANGHA NI   
2322,1,Belgaum,20,BELGAUM,Belgaum DCC Bank Ltd.,2322,ASHTE VYAVASAYA SEVA SAHAKARI SANGHA NI   
2323,1,Belgaum,20,BELGAUM,Belgaum DCC Bank Ltd.,2323,JANAKALYANA PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2324,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2324,BEERANAHOLI PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2325,1,Belgaum,20,BELGAUM,Belgaum DCC Bank Ltd.,2325,SHIVANERI PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI  BELAGUNDI 
2326,1,Belgaum,20,BELGAUM,Belgaum DCC Bank Ltd.,2326,BHAVEKESHVARI KRUSHI PATTINA SAHAKARA SANGHA NI  SULAGA  VAYA   
2327,1,Belgaum,20,BELGAUM,Belgaum DCC Bank Ltd.,2327,GAYATRI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
2328,1,Belgaum,20,BELGAUM,Belgaum DCC Bank Ltd.,2328,SHREE PANCHARASHI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
2329,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2329,BEEDI VYAVASAYA SEVA SAHAKARI SANGHA NI   
2330,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2330,KAPOLI PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2331,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2331,GARLAGUNJI PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2332,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2332,CHIKKAHATTIHOLI PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2333,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2333,JAMBOTI   NALAVADE PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
2334,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2334,NANDAGADA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
2335,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2335,KHANAPURA PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2336,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2336,NANDAGADA PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2337,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2337,TEERTHAKUNDE PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
2338,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2338,GUNJI PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2339,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2339,JHANJAVADA PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2340,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2340,BEKAVADA PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2341,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2341,LINGANAMATA PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2342,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2342,ITAGI PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2343,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2343,HALASI PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2344,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2344,GANDIGAVADA PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2345,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2345,CHAPAGANVA PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2346,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2346,SHINDOLLI PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2347,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2347,GOTAGALI PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2348,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2348,CHIKKAMUNAVALLI PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2349,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2349,HIREMUNAVALLI PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2350,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2350,MERADA PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2351,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2351,HEBBALA PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2352,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2352,GODHOLI VYAVASAYA SEVA SAHAKARI SANGHA NI   
2353,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2353,HALASI PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2354,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2354,IDDALAHONDA VYAVASAYA SEVA SAHAKARI SANGHA NI   
2355,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2355,LAKKEBAILA GRAMA SAHAKARI SANGHA NI   
2356,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2356,KAKKERI VYAVASAYA PATTINA SANGHA NI   
2357,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2357,KANAKUMBI VYAVASAYA SEVA SAHAKARI SANGHA NI   
2358,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2358,TOLAGI VYAVASAYA SEVA SAHAKARI SANGHA NI   
2359,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2359,KARALAGA VYAVASAYA SEVA SAHAKARI SANGHA NI   
2360,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2360,PARISVADA VYAVASAYA SEVA SAHAKARI SANGHA NI   
2361,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2361,AVAROLLI VYAVASAYA SEVA SAHAKARI SANGHA NI   
2362,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2362,DEVALATTI VYAVASAYA SEVA SAHAKARI SANGHA NI   
2363,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2363,SHREE MAHALAKSHIMEE VYAVASAYA SEVA SAHAKARA SANGHA NI  KHANAPURA 
2364,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2364,BURANAKI VYAVASAYA SEVA SAHAKARA SANGHA NI   
2365,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2365,NILAVADE PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2366,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2366,NITTURA PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2367,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2367,HALAKARNI PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2368,1,Belgaum,24,KHANAPUR,Belgaum DCC Bank Ltd.,2368,BARAGANVA PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2369,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2369,YALIMUNAVALLI RAITA SAHAKARI SANGHA NI   
2370,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2370,BENIVADA RAITA SAHAKARI SANGHA NI   
2371,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2371,U KHANAPURA RAITA SAHAKARI SANGHA   
2372,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2372,PARAKANATTI PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2373,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2373,HATTI ALURA PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA   
2374,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2374,SHAHA BANDARA VYAVASAYA SEVA SAHAKARI SANGHA  
2375,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2375,HANCHINALA PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2376,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2376,KESTI VYAVASAYA SEVA SAHAKARA SANGHA NI   
2377,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2377,SOLLAPURA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI  
2378,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2378,GUDASA VYAVASAYA SEVA SAHAKARI SANGHA NI   
2379,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2379,YALLAPURA VYAVASAYA SEVA SAHAKARI SANGHA  NI   
2380,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2380,BASTAVADA VYAVASAYA SEVA SAHAKARI SANGHA  NI   
2381,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2381,HOSURA PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2382,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2382,YADAGUDA PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2383,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2383,BELLADA BAGEVADI KRUSHI PATTINA SAHAKARI SANGHA NI   
2384,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2384,SHIRAHATTI VYAVASAYA SEVA SAHAKARI SANGHA   
2385,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2385,KARAJAGI PRATHAMIKA KRUÓSHI SEVA SAHAKARI SANGHA NI   
2386,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2386,KARAGUPPI VYAVASAYA SEVA SAHAKARI SANGHA   
2387,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2387,PASHCHAPURA VYAVASAYA SEVA SAHAKARI SANGHA  
2388,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2388,ANKALI VYAVASAYA SEVA SAHAKARI SANGHA   
2389,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2389,GOTURU PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2390,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2390,ATTIHALA VYAVASAYA SEVA SAHAKARI SANGHA NI   
2391,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2391,GODAGERI VYAVASAYA SEVA SAHAKARI SANGHA NI   
2392,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2392,SHIRAGANVA PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2393,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2393,HUKKERI VYAVASAYA SEVA SAHAKARI SANGHA NI   
2394,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2394,ARJUNAVADA VYAVASAYA SEVA SAHAKARI SANGHA NI   
2395,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2395,KONANAKERI VYAVASAYA SEVA SAHAKARI SANGHA NI   
2396,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2396,DADDI VYAVASAYA SEVA SAHAKARI SANGHA NI   
2397,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2397,HEBBALA PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2398,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2398,HULLOLLIHATTI VYAVASAYA SEVA SAHAKARI SANGHA NI   
2399,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2399,SHIRAGANVA-2 VYAVASAYA SEVA SAHAKARI SANGHA NI   
2400,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2400,HONNIHALLI VYAVASAYA KRUSHI PATTINA SAHAKARI SANGHA NI   
2401,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2401,YARANALA VYAVASAYA SEVA SAHAKARI SANGHA NI   
2402,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2402,BUGATE ALURA PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2403,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2403,SANKESHVARA PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2404,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2404,NERLI L  S  M  P  KO  SO  LI   
2405,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2405,SULTANAPURA VYAVASAYA SEVA SAHAKARI SANGHA NI   
2406,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2406,KANAGALA GRAMA VYAVASAYA SEVA SAHAKARA SANGHA NI   
2407,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2407,BADA VYAVASAYA SEVA SAHAKARI SANGHA NI   
2408,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2408,BADAKUNDRI GRAMA VYAVASAYA SEVA SAHAKARI SANGHA NI   
2409,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2409,KOCHARI PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2410,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2410,BORAGAL VYAVASAYA SAHAKARI SANGHA NI  
2411,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2411,HULLOLLI PRATHAMIKA KRUÓSHI PATTINA SAHAKARI SANGHA NI   
2412,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2412,YAMAKANAMARDI VYAVASAYA SEVA SAHAKARI SANGHA NI   
2413,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2413,BELAVI VYAVASAYA SEVA SAHAKARI SANGHA NI   
2414,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2414,AVARAGOLA VYAVASAYA SEVA SAHAKARI SANGHA NI   
2415,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2415,NAGANURA K  EM PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2416,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2416,HARAGAPURAGADA VYAVASAYA SEVA SAHAKARI SANGHA NI   
2417,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2417,KURANI PRATHAMIKA KRUSHI PATTINA SANGHA NI   
2418,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2418,ALURA K  EM VYAVASAYA SEVA SAHAKARI BYANKA NI   
2419,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2419,KAMATANURA VYAVASAYA SEVA SAHAKARI SANGHA NI   
2420,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2420,ANKALAGUDI KSHETRA PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2421,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2421,ISLAMPURA VYAVASAYA SEVA SAHAKARI SANGHA NI   
2422,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2422,NIDASOSI VYAVASAYA SEVA SAHAKARI SANGHA NI   
2423,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2423,AMMANAGI VYAVASAYA SEVA SAHAKARI SANGHA NI   
2424,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2424,ELIMUNAVALLI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI  
2425,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2425,BASSAPURA VYAVASAYA SEVA SAHAKARI SANGHA NI   
2426,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2426,MAVANURA VYAVASAYA SEVA SAHAKARI SANGHA NI   
2427,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2427,HITNI VYAVASAYA SEVA SAHAKARI SANGHA NI   
2428,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2428,AMMINABHAVI VYAVASAYA SEVA SAHAKARI SANGHA NI   
2429,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2429,INGALI VYAVASAYA SEVA SAHAKARI SANGHA NI   
2430,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2430,KALLMESHVARA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI  
2431,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2431,PANCHALINGESHVARA NIDASOSI PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI  
2432,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2432,SHREE GANGADEVI PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2433,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2433,KURANIVADI PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2434,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2434,SHREE MALLIKARJUNA PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2435,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2435,SHANKARALINGA PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2436,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2436,SHREE VEERABADRESHVARA PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2437,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2437,SHREE CHALESHVARA KRUSHI PATTINA SAHAKARA SANGHA NI   
2438,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2438,MALLIKARJUNA PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI  AMMINABHAVI  
2439,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2439,MASARAGUPPI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
2440,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2440,SARAPURA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI  
2441,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2441,MADIHALLI PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI   
2442,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2442,SHREE MAHALAKSHIMEE PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI  ELEMUNOLI  
2443,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2443,SHREE BASAVESHVARA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI  NERLI  
2444,1,Belgaum,23,HUKKERI,Belgaum DCC Bank Ltd.,2444,CHIKKALAGUDDA CHIKKALAGUDDA PRATHAMIKA KRUSHI PATTINA SAHAKARA SANGHA NI  
2445,1,Belgaum,27,SAVADATTI,Belgaum DCC Bank Ltd.,2445,MUNAVALLI PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2446,1,Belgaum,27,SAVADATTI,Belgaum DCC Bank Ltd.,2446,YARAGATTI PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
2447,1,Belgaum,27,SAVADATTI,Belgaum DCC Bank Ltd.,2447,INGALAGI PRATHAMIKA KRUSHI PATTINA SAHAKARI SANGHA NI   
